FrameIndex,FrameID,ObjectID,CenterX_px,CenterY_px,Width_px,Height_px,EstAltitude_m,GSD_cmpx,CenterX_m,CenterY_m,Width_m,Height_m,IndividualCount,Distances_px,MaxDistance_px,Distances_m,MaxDistance_m,Angle_deg,AngleXVal,AngleYVal,FilteredAngle_deg,FilteredAngleXVal,FilteredAngleYVal,NeighborFrameObjsPlusMinus25Deg_count,NeighborsConsideredForAngleFiltering,NeighborWindowStart,NeighborWindowEnd,ObjectGroupLength,MovingAvgAngleXVal,MovingAvgAngleYVal,MovingAvgAngle_deg,Angles_deg
177,E16_SB02_14fev25_(1)_corte_106_000178,105,54.20111674815416,1463.093090057373,105.77441655099392,258.8531684875488,25.0,0.8425236904310238,0.45665724908137617,12.326905896792683,0.8911745178573176,2.180899267938932,5,"{3: 1707.430669336392, 81: 2029.9567785713523, 97: 2184.643198761121, 92: 1697.0489051882062}",2184.643198761121,"{3: 14.385507886844103, 81: 17.102866764974085, 97: 18.406136500952563, 92: 14.298039064410961}",18.406136500952563,-81.08223,28.412786,-181.07275,-81.08223,28.412786,-181.07275,0,5,0,5,5,23.2209194,-182.66931,-82.75541770846881,"{3: 157.24628759318762, 81: -109.68457208363833, 97: 157.80778676203727, 92: -62.27247469642465}"
178,E16_SB02_14fev25_(1)_corte_106_000179,3,1723.1024551391602,1086.9903945922852,168.78456115722656,248.60112190246582,25.0,0.8425236904310238,14.517546394946027,9.158151587149668,1.4220499135396736,2.094523346705583,6,"{81: 909.0169301294294, 97: 602.1429249216288, 92: 672.3083626250038, 105: 1711.3337626482341, 107: 1511.870899416548}",2188.893112736172,"{81: 7.658682986369269, 97: 5.073196792719015, 92: 5.664357227864574, 105: 14.418392372655997, 107: 12.737870496317013}",18.441943033015306,75.391594,52.5364,201.56908,75.391594,52.5364,201.56908,0,120,118,238,280,57.997325350000004,206.840022,74.33666201453693,"{81: 94.14084049601351, 97: 0.9769167994043784, 92: 140.5287214657684, 105: -157.09207972300572, 107: 65.04615639326067}"
178,E16_SB02_14fev25_(1)_corte_106_000179,81,1629.0099906921387,182.85634070634842,249.46826934814453,146.1161094903946,25.0,0.8425236904310238,13.724795091069485,1.540607989906253,2.101829269366394,1.231062837992708,6,"{3: 909.0169301294294, 97: 587.1937372110705, 92: 1579.2968295240087, 105: 2035.2994870135306, 107: 1865.7016953370942}",2188.893112736172,"{3: 7.658682986369269, 97: 4.947246344730558, 92: 13.305949930965832, 105: 17.147880349310093, 107: 15.718978775988262}",18.441943033015306,166.51126,-215.48326,51.68819,166.51126,-215.48326,51.68819,0,120,0,120,157,-192.3689333,39.216569375,168.47750251055044,"{3: -94.14084049601351, 97: -93.16392369660913, 92: 46.38788096975486, 105: 108.76707978098074, 107: -29.094684102752836}"
178,E16_SB02_14fev25_(1)_corte_106_000179,97,2056.406707763672,585.5082142353058,171.34506225585938,244.67533349990845,25.0,0.8425236904310238,17.325713684521606,4.933045414352083,1.4436227418894019,2.0614476493778437,6,"{3: 602.1429249216288, 81: 587.1937372110705, 92: 1219.969388870605, 105: 2188.893112736172, 107: 1996.3902047936137}",2188.893112736172,"{3: 5.073196792719015, 81: 4.947246344730558, 92: 10.278531117241428, 105: 18.441943033015306, 107: 16.820060428830626}",18.441943033015306,74.61562,50.584213,183.84067,74.61562,50.584213,183.84067,0,116,0,116,116,51.4821193,196.427815,75.3135788139413,"{3: -0.9769167994043784, 81: 93.16392369660913, 92: 139.55180466636403, 105: -158.06899652241012, 107: 64.0692395938563}"
178,E16_SB02_14fev25_(1)_corte_106_000179,92,1723.9277458190918,1759.2982506752014,230.03849029541016,199.1789960861206,25.0,0.8425236904310238,14.524499664439372,14.822504547277152,1.9381287778487022,1.678130228388248,6,"{3: 672.3083626250038, 81: 1579.2968295240087, 97: 1219.969388870605, 105: 1691.759237947953, 107: 1503.4537365672186}",2188.893112736172,"{3: 5.664357227864574, 81: 13.305949930965832, 97: 10.278531117241428, 105: 14.253472364766855, 107: 12.666953905249253}",18.441943033015306,-147.20831,-181.692,-117.055214,-147.20831,-181.692,-117.055214,2,120,0,120,142,-172.15911450000002,-119.9452939,-145.13461651969467,"{3: -140.5287214657684, 81: -46.38788096975486, 97: -139.55180466636403, 105: 62.37919881122586, 107: -75.48256507250773}"
178,E16_SB02_14fev25_(1)_corte_106_000179,105,56.273263692855835,1474.7321820259094,96.42460584640503,233.5127305984497,25.0,0.8425236904310238,0.47411557799103043,12.424968003978655,0.8124001476607005,1.967400075464313,6,"{3: 1711.3337626482341, 81: 2035.2994870135306, 97: 2188.893112736172, 92: 1691.759237947953, 107: 200.073636506328}",2188.893112736172,"{3: 14.418392372655997, 81: 17.147880349310093, 97: 18.441943033015306, 92: 14.253472364766855, 107: 1.6856677858726667}",18.441943033015306,-80.68595,31.445314,-191.73042,-80.68595,31.445314,-191.73042,0,5,0,5,5,23.2209194,-182.66931,-82.75541770846881,"{3: 157.09207972300572, 81: -108.76707978098074, 97: 158.06899652241012, 92: -62.37919881122586, 107: -137.8617638837336}"
178,E16_SB02_14fev25_(1)_corte_106_000179,107,253.94506216049194,1443.8239288330078,226.4009141921997,241.85766220092773,25.0,0.8425236904310238,2.139547309381934,12.164558648530056,1.9074813374216963,2.0377081011654554,6,"{3: 1511.870899416548, 81: 1865.7016953370942, 97: 1996.3902047936137, 92: 1503.4537365672186, 105: 200.073636506328}",2188.893112736172,"{3: 12.737870496317013, 81: 15.718978775988262, 97: 16.820060428830626, 92: 12.666953905249253, 105: 1.6856677858726667}",18.441943033015306,-65.183014,71.2772,-154.13799,-65.183014,71.2772,-154.13799,8,102,0,102,102,-31.1481827,26.713428,139.3828184077976,"{3: -65.04615639326067, 81: 29.094684102752836, 97: -64.0692395938563, 92: 75.48256507250773, 105: 137.8617638837336}"
179,E16_SB02_14fev25_(1)_corte_106_000180,3,1725.0046348571777,1082.5842547416687,167.88150787353516,247.16959476470947,25.0,0.8425236904310238,14.533572709704902,9.121028815074704,1.4144414756873582,2.082462391435037,5,"{81: 901.3004784040951, 97: 597.3248779644541, 92: 675.9524637447536, 104: 1710.8033574679455}",2187.632110757925,"{81: 7.593670052522655, 97: 5.0326036056887276, 92: 5.695059643101725, 104: 14.413923583356798}",18.431318792611776,76.71688,48.201054,204.17352,76.71688,48.201054,204.17352,0,120,119,239,280,58.2721732,205.93972100000002,74.20074543563426,"{81: 95.41666979911234, 97: 1.1686839190197844, 92: 140.65063214129617, 104: 47.64169558842271}"
179,E16_SB02_14fev25_(1)_corte_106_000180,81,1628.9381217956543,186.41809970140457,237.78453826904297,136.81929409503937,25.0,0.8425236904310238,13.72418957859055,1.5706166532356594,2.0033910670987107,1.1527349658312014,5,"{3: 901.3004784040951, 97: 583.4555246407307, 92: 1574.643227046362, 104: 2036.7685292379067}",2187.632110757925,"{3: 7.593670052522655, 97: 4.915751018226776, 92: 13.266742227633173, 104: 17.1602573780729}",18.431318792611776,172.20319,-252.77487,34.61154,172.20319,-252.77487,34.61154,0,120,0,120,157,-197.524086,36.190396675,169.6174152347466,"{3: -95.41666979911234, 97: -94.24798588009256, 92: 45.233962342183816, 104: -47.774974210689635}"
179,E16_SB02_14fev25_(1)_corte_106_000180,97,2055.19718170166,584.819358587265,171.9605255126953,247.3602032661438,25.0,0.8425236904310238,17.31552314090722,4.927241642324468,1.4488081656341427,2.084068313215597,5,"{3: 597.3248779644541, 81: 583.4555246407307, 92: 1220.9985037842177, 104: 2187.632110757925}",2187.632110757925,"{3: 5.0326036056887276, 81: 4.915751018226776, 92: 10.287201654190376, 104: 18.431318792611776}",18.431318792611776,75.97583,48.15667,192.79933,75.97583,48.15667,192.79933,0,116,0,116,116,51.37986675,196.819774,75.36942935465405,"{3: -1.1686839190197844, 81: 94.24798588009256, 92: 139.48194822227637, 104: 46.47301166940292}"
179,E16_SB02_14fev25_(1)_corte_106_000180,92,1718.602352142334,1758.5063982009888,224.84127044677734,193.90594482421875,25.0,0.8425236904310238,14.479631961103971,14.815833002588645,1.8943409693801874,1.6337035222981526,5,"{3: 675.9524637447536, 81: 1574.643227046362, 97: 1220.9985037842177, 104: 1677.2000694211624}",2187.632110757925,"{3: 5.695059643101725, 81: 13.266742227633173, 97: 10.287201654190376, 104: 14.13080792079887}",18.431318792611776,-144.71991,-178.43788,-126.24801,-144.71991,-178.43788,-126.24801,1,120,0,120,142,-174.51117349999998,-121.5206459,-145.14862242306958,"{3: -140.65063214129617, 81: -45.233962342183816, 97: -139.48194822227637, 104: -93.00893655287348}"
179,E16_SB02_14fev25_(1)_corte_106_000180,104,63.18870484828949,1489.0518951416016,91.17418885231018,198.85597229003906,25.0,0.8425236904310238,0.5323798080233759,12.54561497938012,0.7681641406390348,1.6754086763805314,5,"{3: 1710.8033574679455, 81: 2036.7685292379067, 97: 2187.632110757925, 92: 1677.2000694211624}",2187.632110757925,"{3: 14.413923583356798, 81: 17.1602573780729, 97: 18.431318792611776, 92: 14.13080792079887}",18.431318792611776,-70.38028,56.742363,-159.17763,-70.38028,56.742363,-159.17763,65,120,0,120,121,-20.968211909090908,33.76239645454545,121.84244102405697,"{3: -47.64169558842271, 81: 47.774974210689635, 97: -46.47301166940292, 92: 93.00893655287348}"
180,E16_SB02_14fev25_(1)_corte_106_000181,3,1727.029209136963,1080.302585363388,166.05525970458984,244.57800149917603,25.0,0.8425236904310238,14.550630227642465,9.101805210025379,1.399054902217931,2.0606276042133027,4,"{81: 896.6842316941774, 97: 598.5297264383554, 92: 678.4364157600841}",1572.1102077403848,"{81: 7.554777080382856, 97: 5.042754739515143, 92: 5.7159875272898235}",13.245400939897127,77.091934,47.01739,205.15602,77.091934,47.01739,205.15602,0,120,120,240,280,58.099888,204.6799255,74.15302050735649,"{81: 96.40361597423122, 97: 1.3524230010443006, 92: 140.84128946623298}"
180,E16_SB02_14fev25_(1)_corte_106_000181,81,1630.634880065918,188.81464675068855,239.11102294921875,135.68564504384995,25.0,0.8425236904310238,13.738485168986871,1.5908081298782024,2.0145670147791304,1.1431837040085842,4,"{3: 896.6842316941774, 97: 579.9870659507418, 92: 1572.1102077403848}",1572.1102077403848,"{3: 7.554777080382856, 97: 4.886528432070805, 92: 13.245400939897127}",13.245400939897127,170.89383,-226.07408,36.23615,170.89383,-226.07408,36.23615,0,120,0,120,157,-202.530284,33.686174025,170.5566364815877,"{3: -96.40361597423122, 97: -95.05119297318691, 92: 44.43767349200175}"
180,E16_SB02_14fev25_(1)_corte_106_000181,97,2057.6053619384766,581.3464343547821,163.32138061523438,236.48734331130981,25.0,0.8425236904310238,17.335812629910677,4.8979814329150795,1.3760213232223715,1.9924618922687325,4,"{3: 598.5297264383554, 81: 579.9870659507418, 92: 1226.0240589397138}",1572.1102077403848,"{3: 5.042754739515143, 81: 4.886528432070805, 92: 10.329543146951105}",13.245400939897127,75.22895,50.89836,193.03737,75.22895,50.89836,193.03737,0,116,0,116,116,51.10021435,197.66733900000003,75.50544350840079,"{3: -1.3524230010443006, 81: 95.05119297318691, 92: 139.4888664651887}"
180,E16_SB02_14fev25_(1)_corte_106_000181,92,1715.3814697265625,1758.639006614685,222.85903930664062,191.85656547546387,25.0,0.8425236904310238,14.452495263710171,14.816950259889541,1.8776402024254346,1.6164370157780916,4,"{3: 678.4364157600841, 81: 1572.1102077403848, 97: 1226.0240589397138}",1572.1102077403848,"{3: 5.7159875272898235, 81: 13.245400939897127, 97: 10.329543146951105}",13.245400939897127,-143.13399,-166.98521,-125.22121,-143.13399,-166.98521,-125.22121,1,120,0,120,142,-177.387409,-124.18174940000002,-145.00569002641052,"{3: -140.84128946623298, 81: -44.43767349200175, 97: -139.4888664651887}"
